gene_short_name	locus	expression
AC005077.5	7:75803050-75806523	0
AC005077.5	HG1257_PATCH:75638689-75642162	0
AC005077.7	7:75747042-75761505	1.45783701678738
AC005077.7	HG1257_PATCH:75582681-75597144	0
AC005077.8	7:75742343-75742718	0
AC005077.8	HG1257_PATCH:75577982-75578357	0
AC005077.9	7:75737751-75738081	0
AC005077.9	HG1257_PATCH:75573390-75573720	0
AC005082.12	7:23245631-23247664	5.76011328492314
AC005082.1	7:23210759-23234503	0
AC005083.1	7:20257199-20261323	9.09624305786565
AC005086.1	7:101804399-101804617	0
AC005086.2	7:101830098-101830319	0
AC005086.3	7:101805575-101806076	5.21979141514748
AC005086.4	7:101831878-101832108	0
AC005086.5	HG115_PATCH:101830098-101830319	0
AC005086.6	HG115_PATCH:101805575-101806076	0
AC005086.7	HG115_PATCH:101831878-101832108	0
AC005086.8	HG115_PATCH:101804399-101804617	0
AC005088.1	7:101881600-101881686	0
AC005088.2	HG115_PATCH:101881600-101881686	0
AC005094.2	7:21440537-21441231	0
AC005102.1	7:75464980-75465459	6.3156612822786
AC005102.1	HG1257_PATCH:75300619-75301098	0
AC005104.3	2:242290754-242292519	9.60743802366778
AC005105.2	7:28654713-28655505	0
AC005150.1	4:163661819-163663200	0
AC005152.3	17:70017991-70030233	0
AC005154.6	7:30555924-30634425	3.42666002456099
AC005154.7	7:30562758-30564151	6.68757245875895
AC005154.8	7:30583668-30584047	0
AC005159.1	7:81919392-81919478	0
AC005160.3	7:40815156-40824816	0
AC005161.1	7:110568373-110568453	0
AC005162.4	7:29119899-29122143	0
AC005162.5	7:29026643-29028515	0
AC005176.1	19:40121939-40122086	0
AC005176.2	19:40129324-40133041	0.0732341525144875
AC005176.3	19:40135141-40135252	0
AC005178.1	5:133056185-133056625	0
AC005189.6	7:43806888-43807198	0
AC005195.1	5:132961535-132961639	0
AC005197.2	19:18992488-18994185	0
AC005215.1	5:141913819-141913910	0
AC005220.3	20:52556698-52559047	9.66891636606306
AC005224.2	17:14113804-14121239	0.802047399338335
AC005229.1	7:148427920-148428020	0
AC005229.5	7:148277492-148277891	0
AC005229.7	7:148334270-148334679	3.32050216617063
AC005235.1	2:199164086-199239821	0
AC005237.2	2:242058139-242058358	0
AC005237.4	2:241955015-242003533	0
AC005253.2	19:18668584-18672370	2.1535006002523
AC005253.4	19:18679315-18680185	3.66333290468901
AC005255.3	19:14903120-14903589	3.28155496623367
AC005255.5	19:14962843-14963756	0
AC005255.6	19:14974597-14975527	0
AC005256.1	19:1748054-1748744	0
AC005262.2	19:3121113-3122126	8.03477494511753
AC005262.3	19:3118662-3119302	0.457538366317749
AC005262.4	19:3130714-3131396	9.59251334192231
AC005264.2	19:3141573-3155173	3.19167614914477
AC005276.1	7:125557924-125573886	9.58623935235664
AC005280.1	14:73957643-73960105	1.2691434356384
AC005281.1	7:12536054-12581536	0.135092088021338
AC005281.2	7:12609750-12611017	0
AC005284.1	17:10957104-10957252	0
AC005288.1	17:37453657-37453742	0
AC005300.5	22:17673825-17674198	0
AC005301.8	22:17227758-17229535	0
AC005304.1	17:13836036-13843911	0
AC005306.3	19:1989399-1990369	7.43348429445177
AC005307.1	19:28909389-28920397	0
AC005307.3	19:28926294-29218684	0
AC005324.6	17:15638336-15652506	0
AC005324.7	17:15664927-15667083	0
AC005326.2	7:97515179-97515386	0
AC005329.7	19:1392168-1396466	7.5693816691637
AC005330.2	19:1321223-1322863	6.18279395857826
AC005336.4	19:16021391-16022634	7.25889381254092
AC005336.5	19:16013109-16014048	9.58580071572214
AC005339.2	19:4654975-4655536	8.04251753492281
AC005351.1	5:145376780-145377566	0
AC005355.1	5:133772401-133828210	0
AC005355.2	5:133842242-133844920	8.32138114143163
AC005356.1	16:4374667-4378341	5.5176731897518
AC005357.1	19:28473939-28474240	0
AC005358.1	17:12626198-12661542	2.3644489608705
AC005358.3	17:12575178-12609452	0
AC005363.9	16:2013745-2014096	2.18804112402722
AC005370.1	5:142029564-142029647	0
AC005375.1	17:13403570-13403645	0
AC005387.2	19:18643717-18646998	1.56052364036441
AC005387.3	19:18642422-18643442	0
AC005391.2	19:928256-928817	0
AC005392.13	19:43657430-43665014	0
AC005394.1	19:29093285-29139210	0
AC005399.1	22:17690772-17691374	6.02601089049131
AC005477.1	14:72456190-72458326	0
AC005481.5	7:157406714-157411457	6.77467057947069
AC005487.2	7:108238818-108254711	0
AC005488.11	7:72440344-72442258	3.16723161377013
AC005488.11	HG1257_PATCH:72434770-72436684	0
AC005488.1	7:72459477-72464996	0
AC005493.1	7:34685708-34699772	0
AC005498.3	19:57047524-57049944	7.32989730546251
AC005498.4	19:57046667-57047132	9.15073240641505
AC005513.1	19:13486742-13486827	0
AC005517.3	17:15410179-15410668	5.4873155686073
AC005518.2	7:147368802-147370235	0
AC005519.4	14:74755829-74761128	8.02623448660597
AC005522.6	7:75991084-75991430	0
AC005522.7	7:76601995-76606278	0
AC005523.2	19:4791756-4795571	0.767064890824258
AC005523.3	19:4785131-4791219	8.7765141390264
AC005532.5	7:7294784-7317410	5.33797140466049
AC005534.6	7:156426048-156426481	6.9094477663748
AC005534.8	7:156446878-156450387	1.65244098287076
AC005537.2	7:42993733-43099149	7.58017402607948
AC005538.5	2:234854789-234864079	0
AC005539.2	2:158817921-158819400	0
AC005540.3	2:191745522-191746785	7.80820835381746
AC005544.1	17:65027508-65028198	0.0232808687724173
AC005546.2	19:13242384-13243224	0.968449225183576
AC005549.1	17:32501263-32501336	0
AC005549.2	17:32510102-32510154	3.05355391232297
AC005549.3	17:32581899-32582306	0
AC005550.3	7:15707571-15721605	0
AC005550.4	7:15728002-15735116	0
AC005550.5	7:15728699-15730479	0
AC005559.2	19:615885-617159	0
AC005559.3	19:590276-591603	0
AC005562.1	17:28903481-28999807	4.61870320374146
AC005588.2	7:153665749-153665911	0
AC005592.1	5:142125164-142140563	0
AC005592.2	5:141704857-142051566	3.63027520244941
AC005592.3	5:142083346-142084986	0
AC005594.3	19:4679293-4685960	6.99588902294636
AC005597.1	19:30710572-30719622	0
AC005606.1	16:2031632-2032918	2.13026492390782
AC005606.14	16:2034877-2040358	1.20702316286042
AC005606.15	16:2047654-2048375	0
AC005609.1	5:140240340-140243224	0
AC005609.2	5:140143694-140144406	0
AC005609.3	HG1082_HG167_PATCH:140240340-140243224	0
AC005614.3	19:40596660-40600313	8.54859554674476
AC005614.5	19:40554663-40596832	1.64176345570013
AC005616.1	19:28982770-29123635	0
AC005616.2	19:29000144-29009635	9.87076855730265
AC005618.1	5:140699660-140700339	6.33820392424241
AC005618.6	5:140705776-140708924	7.32345794327557
AC005621.1	19:32991761-32991847	0
AC005624.2	19:2458932-2462183	0
AC005625.1	19:38852434-38853124	0
AC005626.3	19:42146026-42146970	0
AC005626.3	HG1350_HG959_PATCH:42145563-42146507	0
AC005631.1	7:152136305-152136393	0
AC005682.5	7:22893796-22901021	6.35769437998533
AC005682.6	7:22903492-22920969	1.03962823282927
AC005682.7	7:22921511-22922009	0
AC005682.8	7:22928989-22980809	0
AC005686.1	7:34352561-34352657	0
AC005701.1	17:11644692-11644781	0
AC005702.1	17:58119721-58119803	8.53877646848559
AC005702.2	17:58120165-58120243	0
AC005702.3	17:58120054-58120133	6.3900331617333
AC005702.4	17:58119906-58119988	2.09667023271322
AC005703.2	17:15179878-15182794	0
AC005703.3	17:15170777-15175607	0
AC005722.4	17:19658556-19659520	0
AC005725.1	17:11170621-11170696	0
AC005730.2	17:19959599-19959943	0
AC005740.3	5:141275732-141276254	1.71115247998387
AC005740.4	5:141416271-141416690	0
AC005740.5	5:141350201-141362252	0
AC005740.6	5:141331983-141332940	2.68025457393378
AC005741.2	5:129934040-129934472	0
AC005754.7	5:140479828-140481794	0
AC005754.7	HG1082_HG167_PATCH:140479829-140481795	0
AC005754.8	5:140498261-140500347	1.34756753919646
AC005754.8	HG1082_HG167_PATCH:140498264-140500350	0
AC005757.6	19:45639250-45640235	0
AC005757.7	19:45653007-45653863	7.53150562290102
AC005758.1	19:28409850-28420278	0
AC005772.2	17:14918121-14955593	0
AC005775.2	19:490045-507813	4.49565348215401
AC005776.1	19:15449758-15450048	5.04754684865475
AC005777.3	19:3775993-3776180	0
AC005779.1	19:45687583-45688190	0
AC005779.2	19:45683079-45705702	3.92317195190117
AC005780.1	19:28807611-28877111	0
AC005783.1	19:4726302-4726391	0
AC005785.2	19:15489886-15492005	0
AC005786.3	19:3568117-3568271	0
AC005786.5	19:3558012-3558484	0
AC005786.7	19:3544196-3557567	1.86109358211979
AC005789.11	19:38888820-38890521	3.33943569567055
AC005789.9	19:38876161-38877399	2.43722812505439
AC005794.1	19:42156600-42156888	0
AC005794.1	HG1350_HG959_PATCH:42158580-42158868	0
AC005795.1	19:42012067-42012814	1.18056742241606
AC005795.1	HG1350_HG959_PATCH:42012056-42012803	0
AC005808.3	20:52224892-52251129	0
AC005822.1	17:16520161-16521195	9.42299634451047
AC005831.1	12:3797875-3799650	0
AC005838.2	17:15492165-15492398	5.15475598396733
AC005841.1	12:2958396-2966213	3.44455671031028
AC005863.1	17:14670899-14683520	0
AC005863.2	17:14737954-14803871	0
AC005884.1	17:59147231-59147702	5.46447060536593
AC005926.1	X:30333201-30333295	0
AC005932.1	19:19051130-19057640	3.73616458382457
AC005943.4	19:1581788-1582322	7.9770884104073
AC005943.5	19:1573594-1575474	6.33289049379528
AC005944.2	19:3052907-3053722	3.21692180121318
AC005954.3	19:3754617-3756657	9.77714263368398
AC005954.4	19:3753837-3756515	6.97465177159756
AC006000.5	7:13378825-13404674	6.70808367896825
AC006001.1	7:66021831-66022349	0
AC006003.3	7:157531701-157533148	0
AC006004.1	7:146778025-146794701	0
AC006007.1	7:145372974-145378462	0
AC006011.4	2:128604309-128604658	2.27316271048039
AC006014.10	7:74966355-74974606	0.61039800522849
AC006014.1	7:74999907-75005425	6.82706971652806
AC006014.7	7:75103972-75115385	2.39239862887189
AC006014.7	HG1257_PATCH:74939663-74951065	0
AC006014.8	7:75021228-75024708	8.05719612399116
AC006014.8	HG1257_PATCH:74856911-74860391	0
AC006019.3	7:153752669-153756646	0
AC006019.4	7:153789285-153793128	0
AC006022.4	7:30782046-30782434	5.12449922272936
AC006023.8	7:40191211-40193750	0
AC006024.4	7:48959360-48965612	2.2562449448742
AC006026.10	7:23624680-23625974	5.87220650166273
AC006026.12	7:23695300-23695480	0
AC006026.13	7:23719813-23720405	0
AC006026.1	7:23708895-23708973	0
AC006026.9	7:23602077-23603880	7.22911263117567
AC006028.11	7:2875254-2875656	0
AC006033.22	7:38350983-38351409	9.54802320105955
AC006035.1	7:16128695-16129261	0
AC006037.2	2:235017724-235018125	0
AC006041.1	7:15880921-15881985	0
AC006042.6	7:8153654-8156191	3.31287848530337
AC006042.7	7:7997813-8009534	0
AC006042.8	7:8019942-8021859	9.68066059052944
AC006045.3	7:15025002-15025699	0
AC006050.2	17:28900488-28904018	8.81430215435103
AC006070.12	17:39343195-39343388	4.24841697793454
AC006076.1	20:52416361-52417857	0
AC006077.4	5:134198780-134199123	0
AC006080.1	17:63416700-63416778	0
AC006111.1	16:3725410-3727060	7.97255656216294
AC006115.1	19:57230570-57230655	0
AC006115.3	19:57202053-57311014	0
AC006115.6	19:57304415-57304617	0
AC006116.1	19:56907684-56907770	0
AC006116.12	19:56898780-56899793	0
AC006116.13	19:56853800-56854788	2.24921606481075
AC006116.14	19:56849656-56850017	0
AC006116.15	19:56858449-56859552	0.941235283389688
AC006116.17	19:56826071-56852656	6.58777368720621
AC006116.19	19:56823296-56823855	0
AC006116.20	19:56784137-56821819	3.57503518462181
AC006116.21	19:56865861-56879422	0
AC006116.22	19:56831158-56833679	5.10660626459867
AC006116.24	19:56888072-56888653	8.80132624180987
AC006116.27	19:56888405-56889161	6.1504125315696
AC006126.3	19:45690645-45720191	4.57892191130668
AC006126.4	19:45741889-45748628	3.72499703895301
AC006129.1	19:42037565-42038534	9.66758927330375
AC006129.1	HG1350_HG959_PATCH:42037110-42038079	0
AC006129.2	19:42051553-42061832	2.75611756369472
AC006129.2	HG1350_HG959_PATCH:42051096-42061367	0
AC006129.4	19:42041544-42043266	7.1956781623885
AC006129.4	HG1350_HG959_PATCH:42041087-42042809	0
AC006130.1	19:2872342-2872428	0
AC006130.3	19:2847224-2858714	7.46249325107783
AC006130.4	19:2874947-2875590	0
AC006133.3	19:40188543-40188713	0
AC006145.1	7:81549518-81549586	0
AC006150.1	7:14853755-14856190	0
AC006150.2	7:14815030-14815148	0
AC006153.3	7:90099100-90118278	0
AC006156.1	Y:9293011-9344176	0
AC006156.2	Y:9345204-9347784	0
AC006159.3	7:116211013-116254874	0
AC006159.4	7:116203647-116211288	0
AC006159.5	7:116182771-116192023	0
AC006160.5	4:17589089-17616194	5.41082901414484
AC006195.2	7:33419575-33420498	0
AC006196.1	2:195595318-195626159	0
AC006227.1	2:107871146-107982329	0
AC006262.10	19:46732220-46733645	0
AC006262.4	19:46667149-46683904	0
AC006262.5	19:46692422-46706340	2.5589910033159
AC006262.6	19:46706682-46718094	3.13740053679794
AC006272.1	19:52343176-52346577	0
AC006272.2	19:52343023-52344198	0
AC006273.4	19:781001-781862	0.8257368626073
AC006273.5	19:782754-785080	7.19205968780443
AC006273.7	19:786649-787037	2.2842363989912
AC006277.2	19:2915143-2926805	4.06884806230664
AC006296.1	4:14384746-14410702	0
AC006296.2	4:14392062-14395616	0
AC006322.1	7:83548917-83549019	0
AC006326.3	7:116902971-116904942	0
AC006326.5	7:116904446-116904584	0
AC006328.1	Y:27606156-27606239	0
AC006328.9	Y:27633430-27633809	0
AC006335.10	Y:6174082-6175961	0
AC006335.11	Y:6175750-6177628	0
AC006335.2	Y:6109808-6111670	0
AC006335.6	Y:6111335-6113324	0
AC006355.3	7:78754054-78755066	0
AC006366.3	Y:25163209-25163968	0
AC006369.2	2:37827278-37873841	3.44004249200225
AC006369.3	2:37971475-37974189	0
AC006371.1	Y:15779839-15779936	0
AC006372.1	7:157318476-157320019	0
AC006372.4	7:157258924-157292410	0
AC006372.5	7:157294015-157296271	0
AC006372.6	7:157305987-157309535	0
AC006373.1	7:10000650-10021444	0
AC006377.1	7:31833861-31833959	0
AC006378.2	7:93598753-93640425	0
AC006380.1	7:31356611-31356738	0
AC006380.3	7:31454258-31460900	0
AC006390.4	4:24769670-24769953	0
AC006427.2	4:16309078-16309790	0
AC006432.1	12:9699563-9699633	0
AC006435.1	17:2310278-2318731	0
AC006445.6	4:13649320-13650024	0
AC006445.7	4:13633443-13634223	0
AC006449.1	17:36884085-36884451	6.1145260813646
AC006452.1	7:140280086-140280149	0
AC006455.1	7:62809238-62812151	0
AC006458.3	7:15105831-15108276	0
AC006460.2	2:191541669-191573442	3.21530419634655
AC006461.2	2:72515913-72516239	0
AC006465.4	7:7948930-7950080	0
AC006466.5	7:31158897-31159186	0
AC006480.1	7:66821666-66821766	0
AC006482.1	7:17719172-17720283	0
AC006483.1	7:5567733-5567817	0
AC006483.5	7:5600373-5600686	6.46220465423539
AC006486.1	19:42746926-42749125	6.90019495552406
AC006486.9	19:42738734-42759284	1.3190487306565
AC006487.1	17:47638363-47638447	0
AC006499.1	4:10296086-10297203	0
AC006499.2	4:10293818-10294332	0
AC006499.3	4:10286584-10287332	0
AC006499.4	4:10269518-10269855	0
AC006499.5	4:10261068-10261762	0
AC006499.6	4:10201446-10202296	5.07842882303521
AC006499.7	4:10168782-10169389	0
AC006499.8	4:10256549-10258245	0
AC006499.9	4:10239836-10239859	0
AC006509.4	2:47932606-47933118	0
AC006509.7	2:47958540-47959174	5.8564614946954
AC006534.1	17:65809697-65809770	0
AC006534.2	17:65840060-65840130	0
AC006538.1	19:2727740-2729325	0.389559739269316
AC006538.4	19:2717766-2740046	8.25734468875453
AC006539.1	19:20137835-20137926	0
AC006539.2	19:20190626-20191348	0
AC006539.3	19:20144252-20145141	1.05775851756334
AC006539.4	19:20173563-20174129	0
AC006547.13	22:20050502-20058066	6.76024623215199
AC006547.14	22:20135949-20138399	5.9743194677867
AC006547.15	22:20052074-20053228	1.40062325866893
AC006547.8	22:20098343-20099398	7.63778025982901
AC006548.19	22:17378334-17378436	0
AC006548.26	22:17493293-17493822	0
AC006552.1	4:55469377-55473298	0
AC006557.1	18:14118592-14118701	0
AC006926.1	7:118102552-118102648	0
AC006942.4	19:50312189-50312995	8.96896150894463
AC006946.12	22:17574501-17574829	0
AC006946.15	22:17602475-17612994	0
AC006946.16	22:17548710-17551565	0
AC006946.17	22:17561590-17562346	0
AC006947.1	17:64672489-64673522	0
AC006953.1	19:44167327-44167426	0
AC006960.5	7:36345239-36345513	0
AC006960.7	7:36502631-36544121	0
AC006967.1	7:156902673-156903764	0
AC006978.6	7:30410986-30412357	7.70213295705616
AC006987.4	Y:9925634-9927195	0
AC006987.5	Y:9928410-9928816	0
AC006987.6	Y:10007396-10007923	0
AC006987.7	Y:10009198-10010334	0
AC006988.1	7:88269834-88269941	0
AC006989.2	Y:17053625-17054595	0
AC006994.1	2:210952949-210953788	0
AC006994.2	2:211036241-211095107	0
AC006994.3	2:211036019-211036115	0
AC006995.8	7:72518502-72525485	2.67714278539643
AC007000.10	7:76701067-76701554	9.88559486810118
AC007000.11	7:76689661-76689796	0
AC007000.12	7:76682094-76688757	8.18843226879835
AC007003.1	7:76531807-76548508	0
AC007009.1	7:8301862-8302451	3.45062597421929
AC007009.2	7:8194565-8194652	0
AC007016.3	4:15494352-15494596	0
AC007025.1	X:113870730-113870837	0
AC007036.4	7:30180485-30181033	0
AC007036.5	7:30197146-30199150	2.50810091150925
AC007036.6	7:30216002-30218630	0
AC007038.7	2:210895456-210929080	8.34707743022591
AC007040.11	2:71166447-71222466	8.08074398897588
AC007040.11	HG953_PATCH:71166448-71222467	0
AC007040.1	2:71244153-71244239	0
AC007040.2	2:71239460-71239537	0
AC007040.3	2:71240218-71240287	0
AC007040.4	HG953_PATCH:71244154-71244240	0
AC007040.5	HG953_PATCH:71239461-71239538	0
AC007040.6	2:71221572-71229884	0
AC007040.6	HG953_PATCH:71221573-71229885	0
AC007040.7	2:71168946-71175740	9.59530998487025
AC007040.7	HG953_PATCH:71168947-71175741	0
AC007040.8	2:71229660-71291873	1.06096758507192
AC007040.8	HG953_PATCH:71229661-71291874	0
AC007040.9	HG953_PATCH:71240219-71240288	0
AC007041.1	2:20553402-20553477	0
AC007041.2	2:20439652-20440807	3.26441243058071
AC007050.1	22:21011321-21011403	0
AC007050.17	22:20876356-20878157	0
AC007050.18	22:20941782-20946505	7.95541456202045
AC007056.1	14:78864220-78864302	0
AC007064.22	22:17336693-17337052	0
AC007064.24	22:17350367-17352016	0
AC007064.25	22:17357441-17357792	0
AC007078.4	7:76103903-76108173	0
AC007091.1	7:19393156-19618229	0
AC007096.1	7:29127803-29127927	0
AC007098.1	2:63053198-63085573	4.60897771408781
AC007099.1	2:75751193-75769832	0
AC007099.2	2:75701578-75709705	0
AC007106.1	4:27969344-27986685	0
AC007114.1	17:55080343-55080444	0
AC007115.3	12:91587485-91587719	0
AC007126.1	4:13779000-13783781	0
AC007128.1	7:8301893-8384146	0.909985238686204
AC007131.1	2:59444842-59506535	0
AC007131.2	2:59465850-59960531	0
AC007131.3	2:59468755-59468837	0
AC007136.1	19:2030851-2031050	0
AC007161.5	7:7778164-7782204	0
AC007163.10	2:202418410-202418754	0
AC007163.11	2:202418818-202419113	0
AC007163.3	2:201577027-201599900	7.94182169716805
AC007163.6	2:201645217-201676893	0
AC007163.8	2:202414353-202415030	0
AC007163.9	2:202417581-202418335	0
AC007179.1	2:59662347-59669396	0
AC007179.2	2:59760118-59760210	0
AC007182.6	14:76041230-76045931	0
AC007192.6	19:18255331-18262501	3.22914286516607
AC007193.10	19:46823453-46843261	0
AC007193.6	19:46604379-46699475	0
AC007193.8	19:46893771-46894109	6.61522586131468
AC007193.9	19:46885748-46886426	0.353822757024318
AC007204.1	19:20047768-20048639	8.38722033426166
AC007204.2	19:20011776-20074273	5.61106971232221
AC007216.1	16:12009517-12009595	0
AC007216.2	16:12061999-12062333	5.23551428690553
AC007228.11	19:57056934-57078780	7.22279640845954
AC007228.5	19:57183635-57196021	0
AC007228.8	19:57125177-57125319	0
AC007228.9	19:57183941-57185269	0.344282814767212
AC007229.3	19:10952514-10952926	5.92980479355901
AC007237.2	7:78115846-78116345	0
AC007238.1	2:58687426-58689167	8.95441628294066
AC007241.1	Y:20444738-20444833	0
AC007242.1	2:202705851-202705953	0
AC007246.3	2:39663777-39892483	4.58791475277394
AC007248.6	2:102866316-102866715	0
AC007248.7	2:103027702-103028568	0
AC007249.3	2:10592444-10595678	4.6151033253409
AC007250.4	2:58503011-58523683	0
AC007251.2	2:103489797-103512180	0
AC007253.1	2:40156249-40157138	0
AC007255.8	7:29553840-29603286	7.55491368239745
AC007256.5	2:202275266-202278031	2.15259528718889
AC007271.3	2:102789080-102798568	0
AC007272.1	2:201973423-201973553	0
AC007272.3	2:201966811-201967680	0
AC007274.2	Y:7546939-7549069	0
AC007274.5	Y:7558551-7560719	0
AC007277.3	2:171475137-171551884	0
AC007278.2	2:103050416-103051800	0
AC007278.3	2:103055172-103056935	0
AC007279.2	2:202627459-202628296	0
AC007282.6	2:202415246-202415772	0
AC007283.4	2:202027206-202027403	0
AC007283.5	2:202031687-202032269	6.26980079105124
AC007285.6	7:30028215-30065276	0
AC007285.7	7:30109273-30114731	0
AC007292.1	19:4347776-4349058	0
AC007292.3	19:4356633-4358445	4.04167517321184
AC007292.4	19:4347240-4354054	7.38890600623563
AC007292.6	19:4363785-4364637	5.25182334007695
AC007292.7	19:4339573-4343488	4.74578732391819
AC007308.6	22:21077334-21080208	3.0536094121635
AC007308.7	22:21243493-21245502	9.26390336360782
AC007312.3	7:33316445-33316703	0
AC007316.3	7:97066829-97067208	0
AC007317.1	2:40973626-40994592	0
