gene_short_name	locus	expression
AC005086.6	HG115_PATCH:101805575-101806076	0
AC005086.7	HG115_PATCH:101831878-101832108	2.94886
AC005086.8	HG115_PATCH:101804399-101804617	0
AC005088.1	7:101881600-101881686	6.99634
AC005088.2	HG115_PATCH:101881600-101881686	0
AC005094.2	7:21440537-21441231	0
AC005102.1	7:75464980-75465459	1.39503
AC005102.1	HG1257_PATCH:75300619-75301098	0
AC005104.3	2:242290754-242292519	0
AC005105.2	7:28654713-28655505	1.9273
AC005150.1	4:163661819-163663200	3.28281
AC005152.3	17:70017991-70030233	4.55855
AC005154.6	7:30555924-30634425	1.9952
AC005154.7	7:30562758-30564151	0
AC005154.8	7:30583668-30584047	0
AC005159.1	7:81919392-81919478	4.81298
AC005160.3	7:40815156-40824816	0
AC005161.1	7:110568373-110568453	0
AC005162.4	7:29119899-29122143	4.63516
AC005162.5	7:29026643-29028515	3.88133
AC005176.1	19:40121939-40122086	7.82718
AC005176.2	19:40129324-40133041	0
AC005176.3	19:40135141-40135252	7.46132
AC005178.1	5:133056185-133056625	7.02209
AC005189.6	7:43806888-43807198	0.15332
AC005195.1	5:132961535-132961639	0
AC005197.2	19:18992488-18994185	4.07763
AC005215.1	5:141913819-141913910	3.24041
AC005220.3	20:52556698-52559047	0
AC005224.2	17:14113804-14121239	9.66648
AC005229.1	7:148427920-148428020	9.81564
AC005229.5	7:148277492-148277891	5.59079
AC005229.7	7:148334270-148334679	2.73428
AC005235.1	2:199164086-199239821	7.32292
AC005237.2	2:242058139-242058358	5.6449
AC005237.4	2:241955015-242003533	7.90303
AC005253.2	19:18668584-18672370	5.59569
AC005253.4	19:18679315-18680185	0
AC005255.3	19:14903120-14903589	0
AC005255.5	19:14962843-14963756	1.08495
AC005255.6	19:14974597-14975527	2.92045
AC005256.1	19:1748054-1748744	4.70271
AC005262.2	19:3121113-3122126	4.56252
AC005262.3	19:3118662-3119302	0
AC005262.4	19:3130714-3131396	0.63339
AC005264.2	19:3141573-3155173	0
AC005276.1	7:125557924-125573886	0
AC005280.1	14:73957643-73960105	7.91311
AC005281.1	7:12536054-12581536	0.54502
AC005281.2	7:12609750-12611017	4.7155
AC005284.1	17:10957104-10957252	4.63535
AC005288.1	17:37453657-37453742	6.25748
AC005300.5	22:17673825-17674198	7.26202
AC005301.8	22:17227758-17229535	8.14112
AC005304.1	17:13836036-13843911	4.86358
AC005306.3	19:1989399-1990369	3.14212
AC005307.1	19:28909389-28920397	0
AC005307.3	19:28926294-29218684	5.56937
AC005324.6	17:15638336-15652506	6.2078
AC005324.7	17:15664927-15667083	3.34936
AC005326.2	7:97515179-97515386	7.59101
AC005329.7	19:1392168-1396466	2.03021
AC005330.2	19:1321223-1322863	5.31209
AC005336.4	19:16021391-16022634	2.86248
AC005336.5	19:16013109-16014048	9.32316
AC005339.2	19:4654975-4655536	3.31066
AC005351.1	5:145376780-145377566	5.5572
AC005355.1	5:133772401-133828210	0
AC005355.2	5:133842242-133844920	0
AC005356.1	16:4374667-4378341	4.87356
AC005357.1	19:28473939-28474240	9.34994
AC005358.1	17:12626198-12661542	4.5517
AC005358.3	17:12575178-12609452	0.62151
AC005363.9	16:2013745-2014096	6.52757
AC005370.1	5:142029564-142029647	6.95337
AC005375.1	17:13403570-13403645	8.47164
AC005387.2	19:18643717-18646998	8.58375
AC005387.3	19:18642422-18643442	8.95971
AC005391.2	19:928256-928817	1.76429
AC005392.13	19:43657430-43665014	6.5111
AC005394.1	19:29093285-29139210	0
AC005399.1	22:17690772-17691374	0
AC005477.1	14:72456190-72458326	7.28508
AC005481.5	7:157406714-157411457	0
AC005487.2	7:108238818-108254711	0
AC005488.11	7:72440344-72442258	0
AC005488.11	HG1257_PATCH:72434770-72436684	8.64159
AC005488.1	7:72459477-72464996	0
AC005493.1	7:34685708-34699772	0
AC005498.3	19:57047524-57049944	4.15258
AC005498.4	19:57046667-57047132	2.63607
AC005513.1	19:13486742-13486827	5.09397
AC005517.3	17:15410179-15410668	3.82044
AC005518.2	7:147368802-147370235	0
AC005519.4	14:74755829-74761128	0
AC005522.6	7:75991084-75991430	1.93369
AC005522.7	7:76601995-76606278	4.33629
AC005523.2	19:4791756-4795571	9.2741
AC005523.3	19:4785131-4791219	4.81522
AC005532.5	7:7294784-7317410	0
AC005534.6	7:156426048-156426481	6.54915
AC005534.8	7:156446878-156450387	0.34961
AC005537.2	7:42993733-43099149	3.79532
AC005538.5	2:234854789-234864079	1.91927
AC005539.2	2:158817921-158819400	1.55358
AC005540.3	2:191745522-191746785	1.98253
AC005544.1	17:65027508-65028198	0.17899
AC005546.2	19:13242384-13243224	2.60132
AC005549.1	17:32501263-32501336	6.69061
AC005549.2	17:32510102-32510154	3.2417
AC005549.3	17:32581899-32582306	0
AC005550.3	7:15707571-15721605	8.76867
AC005550.4	7:15728002-15735116	6.35
AC005550.5	7:15728699-15730479	0
AC005559.2	19:615885-617159	0.1037
AC005559.3	19:590276-591603	9.91403
AC005562.1	17:28903481-28999807	0
AC005588.2	7:153665749-153665911	3.70385
AC005592.1	5:142125164-142140563	9.16825
AC005592.2	5:141704857-142051566	7.6484
AC005592.3	5:142083346-142084986	0
AC005594.3	19:4679293-4685960	3.64257
AC005597.1	19:30710572-30719622	7.4744
AC005606.1	16:2031632-2032918	0
AC005606.14	16:2034877-2040358	0
AC005606.15	16:2047654-2048375	6.82527
AC005609.1	5:140240340-140243224	0.26101
AC005609.2	5:140143694-140144406	0
AC005609.3	HG1082_HG167_PATCH:140240340-140243224	7.2049
AC005614.3	19:40596660-40600313	0
AC005614.5	19:40554663-40596832	0
AC005616.1	19:28982770-29123635	5.48137
AC005616.2	19:29000144-29009635	0
AC005618.1	5:140699660-140700339	9.10132
AC005618.6	5:140705776-140708924	0
AC005621.1	19:32991761-32991847	2.11089
AC005624.2	19:2458932-2462183	1.87759
AC005625.1	19:38852434-38853124	0
AC005626.3	19:42146026-42146970	0.72121
AC005626.3	HG1350_HG959_PATCH:42145563-42146507	0
AC005631.1	7:152136305-152136393	3.19627
AC005682.5	7:22893796-22901021	8.42586
AC005682.6	7:22903492-22920969	0.92775
AC005682.7	7:22921511-22922009	8.22858
AC005682.8	7:22928989-22980809	0
AC005686.1	7:34352561-34352657	1.32163
AC005701.1	17:11644692-11644781	6.67343
AC005702.1	17:58119721-58119803	4.53223
AC005702.2	17:58120165-58120243	4.72773
AC005702.3	17:58120054-58120133	0
AC005702.4	17:58119906-58119988	0
AC005703.2	17:15179878-15182794	0
AC005703.3	17:15170777-15175607	1.05431
AC005722.4	17:19658556-19659520	0
AC005725.1	17:11170621-11170696	8.09387
AC005730.2	17:19959599-19959943	5.63633
AC005740.3	5:141275732-141276254	8.71872
AC005740.4	5:141416271-141416690	3.26886
AC005740.5	5:141350201-141362252	6.56043
AC005740.6	5:141331983-141332940	8.51473
AC005741.2	5:129934040-129934472	0
AC005754.7	5:140479828-140481794	0.37683
AC005754.7	HG1082_HG167_PATCH:140479829-140481795	0
AC005754.8	5:140498261-140500347	7.11165
AC005754.8	HG1082_HG167_PATCH:140498264-140500350	2.23326
AC005757.6	19:45639250-45640235	7.03034
AC005757.7	19:45653007-45653863	0
AC005758.1	19:28409850-28420278	0
AC005772.2	17:14918121-14955593	1.32815
AC005775.2	19:490045-507813	0
AC005776.1	19:15449758-15450048	0
AC005777.3	19:3775993-3776180	1.4395
AC005779.1	19:45687583-45688190	9.53977
AC005779.2	19:45683079-45705702	0
AC005780.1	19:28807611-28877111	0
AC005783.1	19:4726302-4726391	8.61615
AC005785.2	19:15489886-15492005	0
AC005786.3	19:3568117-3568271	6.47166
AC005786.5	19:3558012-3558484	8.69817
AC005786.7	19:3544196-3557567	6.87009
AC005789.11	19:38888820-38890521	0
AC005789.9	19:38876161-38877399	0.6795
AC005794.1	19:42156600-42156888	3.53297
AC005794.1	HG1350_HG959_PATCH:42158580-42158868	9.61219
AC005795.1	19:42012067-42012814	0.48125
AC005795.1	HG1350_HG959_PATCH:42012056-42012803	0
AC005808.3	20:52224892-52251129	9.80722
AC005822.1	17:16520161-16521195	0
AC005831.1	12:3797875-3799650	2.99905
AC005838.2	17:15492165-15492398	1.53397
AC005841.1	12:2958396-2966213	0
AC005863.1	17:14670899-14683520	8.18648
AC005863.2	17:14737954-14803871	2.29612
AC005884.1	17:59147231-59147702	5.01836
AC005926.1	X:30333201-30333295	6.20205
AC005932.1	19:19051130-19057640	4.69253
AC005943.4	19:1581788-1582322	1.06128
AC005943.5	19:1573594-1575474	8.35593
AC005944.2	19:3052907-3053722	0.15095
AC005954.3	19:3754617-3756657	9.82769
AC005954.4	19:3753837-3756515	5.98585
AC006000.5	7:13378825-13404674	0
AC006001.1	7:66021831-66022349	6.33331
AC006003.3	7:157531701-157533148	0.7076
AC006004.1	7:146778025-146794701	4.39636
AC006007.1	7:145372974-145378462	8.3327
AC006011.4	2:128604309-128604658	0
AC006014.10	7:74966355-74974606	0
AC006014.1	7:74999907-75005425	7.15295
AC006014.7	7:75103972-75115385	5.54276
AC006014.7	HG1257_PATCH:74939663-74951065	0
AC006014.8	7:75021228-75024708	0
AC006014.8	HG1257_PATCH:74856911-74860391	0
AC006019.3	7:153752669-153756646	5.72786
AC006019.4	7:153789285-153793128	0
AC006022.4	7:30782046-30782434	0
AC006023.8	7:40191211-40193750	7.37202
AC006024.4	7:48959360-48965612	2.08895
AC006026.10	7:23624680-23625974	5.97095
AC006026.12	7:23695300-23695480	1.56272
AC006026.13	7:23719813-23720405	8.86942
AC006026.1	7:23708895-23708973	0
AC006026.9	7:23602077-23603880	0.80302
AC006028.11	7:2875254-2875656	2.55849
AC006033.22	7:38350983-38351409	4.63813
AC006035.1	7:16128695-16129261	0
AC006037.2	2:235017724-235018125	2.52978
AC006041.1	7:15880921-15881985	7.86108
AC006042.6	7:8153654-8156191	0.33501
AC006042.7	7:7997813-8009534	2.271
AC006042.8	7:8019942-8021859	9.45312
AC006045.3	7:15025002-15025699	0
AC006050.2	17:28900488-28904018	5.82906
AC006070.12	17:39343195-39343388	1.58184
AC006076.1	20:52416361-52417857	0
AC006077.4	5:134198780-134199123	1.69021
AC006080.1	17:63416700-63416778	0
AC006111.1	16:3725410-3727060	8.68755
AC006115.1	19:57230570-57230655	7.41243
AC006115.3	19:57202053-57311014	3.18262
AC006115.6	19:57304415-57304617	0
AC006116.1	19:56907684-56907770	0
AC006116.12	19:56898780-56899793	7.83319
AC006116.13	19:56853800-56854788	0
AC006116.14	19:56849656-56850017	4.91975
AC006116.15	19:56858449-56859552	3.71985
AC006116.17	19:56826071-56852656	7.60595
AC006116.19	19:56823296-56823855	0
AC006116.20	19:56784137-56821819	5.13053
AC006116.21	19:56865861-56879422	4.91305
AC006116.22	19:56831158-56833679	5.43051
AC006116.24	19:56888072-56888653	0
AC006116.27	19:56888405-56889161	0
AC006126.3	19:45690645-45720191	0
AC006126.4	19:45741889-45748628	2.93862
AC006129.1	19:42037565-42038534	0
AC006129.1	HG1350_HG959_PATCH:42037110-42038079	3.927
AC006129.2	19:42051553-42061832	5.24016
AC006129.2	HG1350_HG959_PATCH:42051096-42061367	6.09651
AC006129.4	19:42041544-42043266	9.94908
AC006129.4	HG1350_HG959_PATCH:42041087-42042809	3.94886
AC006130.1	19:2872342-2872428	0
AC006130.3	19:2847224-2858714	9.10724
AC006130.4	19:2874947-2875590	0
AC006133.3	19:40188543-40188713	9.19908
AC006145.1	7:81549518-81549586	6.53469
AC006150.1	7:14853755-14856190	9.46384
AC006150.2	7:14815030-14815148	0
AC006153.3	7:90099100-90118278	2.45755
AC006156.1	Y:9293011-9344176	3.1245
AC006156.2	Y:9345204-9347784	0
AC006159.3	7:116211013-116254874	0.57276
AC006159.4	7:116203647-116211288	6.51149
AC006159.5	7:116182771-116192023	1.79339
AC006160.5	4:17589089-17616194	0
AC006195.2	7:33419575-33420498	0
AC006196.1	2:195595318-195626159	0
AC006227.1	2:107871146-107982329	0
AC006262.10	19:46732220-46733645	8.50912
AC006262.4	19:46667149-46683904	3.80399
AC006262.5	19:46692422-46706340	7.92099
AC006262.6	19:46706682-46718094	0
AC006272.1	19:52343176-52346577	3.84882
AC006272.2	19:52343023-52344198	7.48374
AC006273.4	19:781001-781862	8.44116
AC006273.5	19:782754-785080	4.16778
AC006273.7	19:786649-787037	0
AC006277.2	19:2915143-2926805	2.20511
AC006296.1	4:14384746-14410702	4.82127
AC006296.2	4:14392062-14395616	4.77576
AC006322.1	7:83548917-83549019	0
AC006326.3	7:116902971-116904942	8.85989
AC006326.5	7:116904446-116904584	0.18661
AC006328.1	Y:27606156-27606239	0
AC006328.9	Y:27633430-27633809	0
AC006335.10	Y:6174082-6175961	7.90202
AC006335.11	Y:6175750-6177628	4.01381
AC006335.2	Y:6109808-6111670	7.03631
AC006335.6	Y:6111335-6113324	1.69094
AC006355.3	7:78754054-78755066	8.11037
AC006366.3	Y:25163209-25163968	0.17223
AC006369.2	2:37827278-37873841	9.71324
AC006369.3	2:37971475-37974189	0
AC006371.1	Y:15779839-15779936	4.9906
AC006372.1	7:157318476-157320019	0
AC006372.4	7:157258924-157292410	9.80541
AC006372.5	7:157294015-157296271	7.59844
AC006372.6	7:157305987-157309535	6.972
AC006373.1	7:10000650-10021444	0.78341
AC006377.1	7:31833861-31833959	0
AC006378.2	7:93598753-93640425	3.20585
AC006380.1	7:31356611-31356738	0
AC006380.3	7:31454258-31460900	7.88468
AC006390.4	4:24769670-24769953	7.54359
AC006427.2	4:16309078-16309790	4.05886
AC006432.1	12:9699563-9699633	0
AC006435.1	17:2310278-2318731	7.45449
AC006445.6	4:13649320-13650024	9.43161
AC006445.7	4:13633443-13634223	3.02468
AC006449.1	17:36884085-36884451	6.34794
AC006452.1	7:140280086-140280149	9.86147
AC006455.1	7:62809238-62812151	3.42559
AC006458.3	7:15105831-15108276	0
AC006460.2	2:191541669-191573442	0
AC006461.2	2:72515913-72516239	2.87057
AC006465.4	7:7948930-7950080	7.23504
AC006466.5	7:31158897-31159186	6.80046
AC006480.1	7:66821666-66821766	3.55684
AC006482.1	7:17719172-17720283	0
AC006483.1	7:5567733-5567817	0
AC006483.5	7:5600373-5600686	6.97306
AC006486.1	19:42746926-42749125	6.19992
AC006486.9	19:42738734-42759284	4.53844
AC006487.1	17:47638363-47638447	0
AC006499.1	4:10296086-10297203	3.74003
AC006499.2	4:10293818-10294332	0.92156
AC006499.3	4:10286584-10287332	9.76916
AC006499.4	4:10269518-10269855	6.39514
AC006499.5	4:10261068-10261762	3.09525
AC006499.6	4:10201446-10202296	0
AC006499.7	4:10168782-10169389	7.17762
AC006499.8	4:10256549-10258245	0
AC006499.9	4:10239836-10239859	9.12375
AC006509.4	2:47932606-47933118	6.59448
AC006509.7	2:47958540-47959174	0
AC006534.1	17:65809697-65809770	0
AC006534.2	17:65840060-65840130	0
AC006538.1	19:2727740-2729325	9.85087
AC006538.4	19:2717766-2740046	0
AC006539.1	19:20137835-20137926	0
AC006539.2	19:20190626-20191348	2.17833
AC006539.3	19:20144252-20145141	3.86907
AC006539.4	19:20173563-20174129	6.14698
AC006547.13	22:20050502-20058066	0
AC006547.14	22:20135949-20138399	5.18867
AC006547.15	22:20052074-20053228	0
AC006547.8	22:20098343-20099398	5.60699
AC006548.19	22:17378334-17378436	8.52893
AC006548.26	22:17493293-17493822	1.28293
AC006552.1	4:55469377-55473298	0
AC006557.1	18:14118592-14118701	0
AC006926.1	7:118102552-118102648	0
AC006942.4	19:50312189-50312995	7.3446
AC006946.12	22:17574501-17574829	0
AC006946.15	22:17602475-17612994	1.49568
AC006946.16	22:17548710-17551565	7.60178
AC006946.17	22:17561590-17562346	6.94156
AC006947.1	17:64672489-64673522	0
AC006953.1	19:44167327-44167426	5.37755
AC006960.5	7:36345239-36345513	0
AC006960.7	7:36502631-36544121	6.34587
AC006967.1	7:156902673-156903764	2.02111
AC006978.6	7:30410986-30412357	6.38537
AC006987.4	Y:9925634-9927195	0
AC006987.5	Y:9928410-9928816	2.04904
AC006987.6	Y:10007396-10007923	0
AC006987.7	Y:10009198-10010334	2.92242
AC006988.1	7:88269834-88269941	3.09315
AC006989.2	Y:17053625-17054595	0
AC006994.1	2:210952949-210953788	0
AC006994.2	2:211036241-211095107	1.16112
AC006994.3	2:211036019-211036115	0
AC006995.8	7:72518502-72525485	5.04409
AC007000.10	7:76701067-76701554	9.40358
AC007000.11	7:76689661-76689796	2.18469
AC007000.12	7:76682094-76688757	0
AC007003.1	7:76531807-76548508	0
AC007009.1	7:8301862-8302451	3.30669
AC007009.2	7:8194565-8194652	2.9948
AC007016.3	4:15494352-15494596	0
AC007025.1	X:113870730-113870837	4.42625
AC007036.4	7:30180485-30181033	0
AC007036.5	7:30197146-30199150	0
AC007036.6	7:30216002-30218630	0
AC007038.7	2:210895456-210929080	1.38014
AC007040.11	2:71166447-71222466	0
AC007040.11	HG953_PATCH:71166448-71222467	2.06166
AC007040.1	2:71244153-71244239	0
AC007040.2	2:71239460-71239537	0
AC007040.3	2:71240218-71240287	7.06121
AC007040.4	HG953_PATCH:71244154-71244240	5.37819
AC007040.5	HG953_PATCH:71239461-71239538	6.28616
AC007040.6	2:71221572-71229884	0
AC007040.6	HG953_PATCH:71221573-71229885	0
AC007040.7	2:71168946-71175740	3.5195
AC007040.7	HG953_PATCH:71168947-71175741	0
AC007040.8	2:71229660-71291873	0
AC007040.8	HG953_PATCH:71229661-71291874	5.40088
AC007040.9	HG953_PATCH:71240219-71240288	0
AC007041.1	2:20553402-20553477	0
AC007041.2	2:20439652-20440807	9.81989
AC007050.1	22:21011321-21011403	2.25756
AC007050.17	22:20876356-20878157	1.22132
AC007050.18	22:20941782-20946505	5.43054
AC007056.1	14:78864220-78864302	3.82404
AC007064.22	22:17336693-17337052	0
AC007064.24	22:17350367-17352016	2.24735
AC007064.25	22:17357441-17357792	0
AC007078.4	7:76103903-76108173	4.63844
AC007091.1	7:19393156-19618229	0
AC007096.1	7:29127803-29127927	0
AC007098.1	2:63053198-63085573	4.45778
AC007099.1	2:75751193-75769832	7.60962
AC007099.2	2:75701578-75709705	1.17192
AC007106.1	4:27969344-27986685	4.03617
AC007114.1	17:55080343-55080444	6.92084
AC007115.3	12:91587485-91587719	0
AC007126.1	4:13779000-13783781	0
AC007128.1	7:8301893-8384146	9.45918
AC007131.1	2:59444842-59506535	0
AC007131.2	2:59465850-59960531	0
AC007131.3	2:59468755-59468837	0
AC007136.1	19:2030851-2031050	0
AC007161.5	7:7778164-7782204	4.70163
AC007163.10	2:202418410-202418754	1.89085
AC007163.11	2:202418818-202419113	9.4609
AC007163.3	2:201577027-201599900	9.15371
AC007163.6	2:201645217-201676893	5.94787
AC007163.8	2:202414353-202415030	1.53821
AC007163.9	2:202417581-202418335	0
AC007179.1	2:59662347-59669396	2.73841
AC007179.2	2:59760118-59760210	0
AC007182.6	14:76041230-76045931	9.38923
AC007192.6	19:18255331-18262501	8.41803
AC007193.10	19:46823453-46843261	0
AC007193.6	19:46604379-46699475	2.88577
AC007193.8	19:46893771-46894109	0
AC007193.9	19:46885748-46886426	2.91606
AC007204.1	19:20047768-20048639	9.03414
AC007204.2	19:20011776-20074273	4.96131
AC007216.1	16:12009517-12009595	6.70239
AC007216.2	16:12061999-12062333	8.1881
AC007228.11	19:57056934-57078780	2.53266
AC007228.5	19:57183635-57196021	0.51554
AC007228.8	19:57125177-57125319	3.85075
AC007228.9	19:57183941-57185269	5.38138
AC007229.3	19:10952514-10952926	7.90887
AC007237.2	7:78115846-78116345	3.4342
AC007238.1	2:58687426-58689167	1.39142
AC007241.1	Y:20444738-20444833	8.164
AC007242.1	2:202705851-202705953	3.88147
AC007246.3	2:39663777-39892483	0
AC007248.6	2:102866316-102866715	8.80285
AC007248.7	2:103027702-103028568	0
AC007249.3	2:10592444-10595678	9.43896
AC007250.4	2:58503011-58523683	0
AC007251.2	2:103489797-103512180	0
AC007253.1	2:40156249-40157138	7.14382
AC007255.8	7:29553840-29603286	3.57832
AC007256.5	2:202275266-202278031	0.24106
AC007271.3	2:102789080-102798568	0
AC007272.1	2:201973423-201973553	7.40384
AC007272.3	2:201966811-201967680	0
AC007274.2	Y:7546939-7549069	7.87461
AC007274.5	Y:7558551-7560719	0
AC007277.3	2:171475137-171551884	0
AC007278.2	2:103050416-103051800	0
AC007278.3	2:103055172-103056935	4.59304
AC007279.2	2:202627459-202628296	0
AC007282.6	2:202415246-202415772	0
AC007283.4	2:202027206-202027403	0.99609
AC007283.5	2:202031687-202032269	0
AC007285.6	7:30028215-30065276	6.73684
AC007285.7	7:30109273-30114731	6.46768
AC007292.1	19:4347776-4349058	5.28602
AC007292.3	19:4356633-4358445	6.69316
AC007292.4	19:4347240-4354054	0
AC007292.6	19:4363785-4364637	6.6049
AC007292.7	19:4339573-4343488	7.70805
AC007308.6	22:21077334-21080208	0
AC007308.7	22:21243493-21245502	0
AC007312.3	7:33316445-33316703	3.76662
AC007316.3	7:97066829-97067208	0
AC007317.1	2:40973626-40994592	5.89888
AC007318.5	2:65432136-65433396	0.52232
AC007319.1	2:187867946-188419390	3.8066
AC007322.1	Y:24017477-24019697	0
AC007322.3	Y:24041540-24043706	6.69647
AC007322.5	Y:24065081-24067253	0
AC007322.7	Y:24086158-24087740	1.28952
AC007326.9	22:18984650-18985108	7.0675
AC007327.5	7:36268888-36270716	0
AC007327.6	7:36268229-36268493	7.35403
AC007333.1	16:52289362-52289461	6.52811
AC007339.1	16:49713130-49713212	0.79034
AC007347.1	16:54146969-54148378	8.47019
AC007349.4	7:36790291-36802686	0.00661
AC007349.5	7:36820612-36822394	1.65943
AC007349.7	7:36878576-36880978	1.76188
AC007353.1	16:34510862-34510964	8.09203
AC007358.1	2:202817979-202818059	3.52115
AC007359.6	Y:24246960-24293631	6.87511
AC007362.1	2:206642539-206644433	8.19552
AC007362.3	2:206621192-206628730	0
AC007364.1	2:150624019-150715705	0
AC007365.1	2:64834108-64843616	0.82977
AC007365.2	2:65003237-65003321	0.74169
AC007365.3	2:64871745-64873832	0
AC007365.4	2:64892740-64893198	2.35353
AC007375.1	14:77607025-77609339	0
AC007377.1	2:40488146-40490117	0
AC007381.2	2:60586350-60618510	4.3719
AC007381.3	2:60577729-60580151	2.54864
AC007382.1	2:37068326-37068530	8.60864
AC007383.3	2:206949328-206951288	5.64137
AC007383.4	2:206980270-206987047	1.463
AC007383.6	2:207100959-207101595	0.96277
AC007386.2	2:65128973-65132271	7.09908
AC007386.3	2:65187186-65187768	9.04562
AC007386.4	2:65257860-65264631	0
AC007387.2	2:74981796-74981946	1.57193
AC007389.1	2:65728126-65729272	0
AC007389.2	2:65738904-65739210	2.64067
AC007389.3	2:65816699-65867311	3.20083
AC007389.4	2:65894389-65894480	1.22136
AC007390.4	2:37421524-37421880	5.42853
AC007391.2	2:37552482-37553940	0
AC007392.3	2:66801161-66957289	0
AC007392.4	2:66924256-66930359	0.02242
AC007394.3	2:150296410-150296941	0
AC007395.3	2:70914273-70918956	5.58894
AC007395.3	HG953_PATCH:70914273-70918956	2.94934
AC007395.4	2:71037929-71038606	1.71835
AC007395.4	HG953_PATCH:71037929-71038606	8.4483
AC007401.1	2:36816783-36818696	0
AC007401.2	2:36758947-36779411	0
AC007402.1	2:51662259-51662356	0
AC007403.1	2:67148641-67149589	1.81577
AC007403.2	2:67131567-67198594	5.22427
AC007403.3	2:67267677-67269098	0
AC007405.4	2:171579718-171627276	0
AC007405.6	2:171627622-171634658	0
AC007405.8	2:171672802-171674547	0.4503
